LAT,LONG,YEAR1,YEAR2,PRED
45.390262,-75.663365,2012,2014,1
45.390267,-75.755378,2009,2012,1
45.390267,-75.755378,2012,2014,1
45.390284,-75.750490,2014,2015,1
45.390293,-75.724489,2009,2012,1
45.390296,-75.681943,2007,2009,1
45.390310,-75.690966,2009,2012,1
45.390310,-75.690966,2015,2016,1
45.390316,-75.656578,2007,2009,1
45.390333,-75.757476,2012,2014,1
45.390333,-75.757476,2015,2015,1
45.390341,-75.690890,2014,2014,1
45.390344,-75.752725,2014,2014,1
45.390347,-75.732976,2012,2016,1
45.390394,-75.617216,2012,2014,1
45.390407,-75.749144,2012,2014,1
45.390426,-75.755835,2009,2012,1
45.390426,-75.755835,2012,2014,1
45.390426,-75.755835,2014,2015,1
45.390433,-75.726354,2009,2012,1
45.390433,-75.726354,2012,2014,1
45.390433,-75.726354,2015,2016,1
45.390435,-75.682077,2009,2012,1
45.390435,-75.682077,2012,2014,1
45.390457,-75.682098,2007,2009,1
45.390473,-75.755705,2012,2014,1
45.390473,-75.755705,2014,2015,1
45.390473,-75.755705,2015,2016,1
45.390509,-75.751706,2009,2012,1
45.390509,-75.751706,2012,2014,1
45.390522,-75.661994,2012,2012,1
45.390551,-75.688341,2007,2009,1
45.390575,-75.742356,2009,2012,1
45.390585,-75.671336,2012,2014,1
45.390586,-75.663378,2007,2012,1
45.390595,-75.727639,2007,2009,1
45.390596,-75.690267,2007,2009,1
45.390631,-75.686201,2012,2014,1
45.390640,-75.688124,2007,2009,1
45.390655,-75.656121,2012,2015,1
45.390665,-75.624155,2012,2014,1
45.390665,-75.630805,2015,2016,1
45.390671,-75.758198,2012,2014,1
45.390717,-75.742441,2009,2014,1
45.390738,-75.758238,2015,2016,1
45.390757,-75.660688,2009,2012,1
45.390767,-75.689849,2014,2015,1
45.390773,-75.744764,2014,2015,1
45.390773,-75.751857,2007,2009,1
45.390791,-75.617721,2012,2014,1
45.390791,-75.617721,2015,2016,1
45.390805,-75.656142,2012,2015,1
45.390823,-75.687153,2014,2015,1
45.390829,-75.664682,2014,2015,1
45.390831,-75.758838,2009,2012,1
45.390831,-75.758838,2012,2014,1
45.390831,-75.758838,2015,2016,1
45.390832,-75.691707,2014,2015,1
45.390840,-75.625745,2015,2016,1
45.390895,-75.663438,2007,2009,1
45.390921,-75.691489,2015,2016,1
45.390923,-75.631115,2015,2015,1
45.390923,-75.631121,2012,2014,1
45.390923,-75.631121,2014,2015,1
45.390923,-75.631121,2015,2016,1
45.390924,-75.726653,2014,2014,1
45.390954,-75.735314,2009,2014,1
45.390954,-75.735314,2014,2015,1
45.390968,-75.641251,2007,2009,1
45.391008,-75.665122,2007,2012,1
45.391009,-75.758394,2012,2014,1
45.391009,-75.758394,2014,2015,1
45.391009,-75.758394,2015,2016,1
45.391011,-75.745988,2014,2015,1
45.391014,-75.681732,2009,2012,1
45.391014,-75.681732,2014,2015,1
45.391014,-75.681732,2015,2015,1
45.391035,-75.759193,2012,2014,1
45.391035,-75.759193,2014,2015,1
45.391046,-75.744920,2014,2015,1
45.391049,-75.631992,2015,2016,1
45.391064,-75.680446,2014,2014,1
45.391077,-75.683389,2014,2015,1
45.391091,-75.737409,2007,2009,1
45.391103,-75.614460,2012,2014,1
45.391125,-75.634745,2009,2014,1
45.391125,-75.758456,2009,2014,1
45.391125,-75.758456,2014,2015,1
45.391125,-75.758456,2015,2016,1
45.391193,-75.660547,2012,2014,1
45.391193,-75.660547,2014,2015,1
45.391200,-75.754082,2015,2016,1
45.391201,-75.653776,2012,2015,1
45.391213,-75.755813,2014,2015,1
45.391218,-75.664743,2007,2012,1
45.391237,-75.659903,2007,2009,1
45.391249,-75.663507,2007,2012,1
45.391249,-75.758524,2009,2014,1
45.391249,-75.758524,2014,2015,1
45.391249,-75.758524,2015,2016,1
45.391264,-75.755701,2012,2014,1
45.391264,-75.755701,2014,2014,1
45.391264,-75.755701,2015,2015,1
45.391289,-75.613954,2009,2012,1
45.391292,-75.726546,2014,2015,1
45.391299,-75.686494,2009,2012,1
45.391299,-75.686494,2012,2014,1
45.391301,-75.759333,2015,2016,1
45.391305,-75.658885,2012,2014,1
45.391310,-75.689831,2012,2014,1
45.391321,-75.658648,2012,2014,1
45.391340,-75.745088,2009,2012,1
45.391348,-75.662240,2015,2016,1
45.391351,-75.658199,2012,2014,1
45.391351,-75.658199,2014,2015,1
45.391370,-75.653798,2012,2015,1
45.391385,-75.630900,2012,2014,1
45.391386,-75.758598,2012,2014,1
45.391386,-75.758598,2015,2016,1
45.391399,-75.663537,2007,2009,1
45.391399,-75.663537,2009,2012,1
45.391399,-75.663537,2012,2014,1
45.391405,-75.686241,2015,2015,1
45.391419,-75.689924,2014,2015,1
45.391419,-75.758616,2015,2016,1
45.391432,-75.656996,2007,2012,1
45.391444,-75.686150,2009,2012,1
45.391449,-75.656789,2007,2012,1
45.391456,-75.729277,2009,2012,1
45.391457,-75.756517,2012,2014,1
45.391461,-75.744004,2009,2012,1
45.391511,-75.746585,2009,2012,1
45.391516,-75.742920,2014,2015,1
45.391540,-75.758683,2012,2014,1
45.391540,-75.758683,2014,2015,1
45.391540,-75.758683,2015,2016,1
45.391549,-75.752362,2014,2015,1
45.391562,-75.690980,2007,2009,1
45.391588,-75.756598,2014,2015,1
45.391602,-75.754986,2015,2015,1
45.391629,-75.735789,2014,2015,1
45.391634,-75.758735,2009,2014,1
45.391640,-75.759520,2009,2012,1
45.391641,-75.642008,2009,2014,1
45.391643,-75.614517,2012,2014,1
45.391701,-75.735536,2012,2014,1
45.391701,-75.735536,2014,2015,1
45.391706,-75.758776,2014,2016,1
45.391738,-75.754708,2014,2015,1
45.391765,-75.750605,2012,2014,1
45.391765,-75.750605,2014,2015,1
45.391781,-75.679739,2009,2012,1
45.391788,-75.685334,2012,2014,1
45.391824,-75.737788,2009,2012,1
45.391828,-75.673872,2009,2012,1
45.391834,-75.653861,2007,2012,1
45.391847,-75.756501,2009,2012,1
45.391847,-75.756501,2012,2014,1
45.391848,-75.679584,2007,2009,1
45.391850,-75.758856,2014,2016,1
45.391854,-75.759665,2012,2014,1
45.391854,-75.759665,2014,2015,1
45.391854,-75.759665,2015,2016,1
45.391865,-75.727221,2009,2012,1
45.391895,-75.726065,2014,2015,1
45.391922,-75.741490,2009,2012,1
45.391922,-75.741490,2014,2016,1
45.391930,-75.754300,2012,2014,1
45.391930,-75.754300,2014,2014,1
45.391930,-75.754300,2014,2015,1
45.391930,-75.754300,2015,2015,1
45.391930,-75.754300,2015,2015,1
45.391930,-75.754300,2015,2015,1
45.391930,-75.754300,2015,2016,1
45.391955,-75.657327,2009,2012,1
45.391958,-75.632482,2012,2014,1
45.391959,-75.748950,2009,2012,1
45.391960,-75.732519,2009,2014,1
45.391977,-75.747363,2009,2012,1
45.391980,-75.651654,2014,2015,1
45.391992,-75.758936,2009,2012,1
45.391992,-75.758936,2014,2015,1
45.391996,-75.730711,2009,2012,1
45.391996,-75.730711,2014,2015,1
45.391999,-75.757861,2009,2012,1
45.391999,-75.757861,2012,2014,1
45.392000,-75.664860,2014,2015,1
45.392001,-75.617039,2012,2014,1
45.392024,-75.662041,2009,2012,1
45.392026,-75.662002,2009,2012,1
45.392029,-75.747189,2007,2009,1
45.392029,-75.747189,2009,2012,1
45.392037,-75.614348,2009,2012,1
45.392051,-75.729059,2014,2015,1
45.392078,-75.661194,2009,2012,1
45.392096,-75.615815,2009,2012,1
45.392108,-75.624701,2009,2012,1
45.392117,-75.627573,2012,2014,1
45.392118,-75.744401,2012,2014,1
45.392118,-75.744401,2014,2015,1
45.392119,-75.692548,2007,2009,1
45.392129,-75.759013,2009,2016,1
45.392131,-75.757941,2014,2015,1
45.392134,-75.757942,2012,2014,1
45.392148,-75.744302,2009,2012,1
45.392148,-75.744302,2014,2015,1
45.392150,-75.755793,2012,2014,1
45.392150,-75.755793,2015,2015,1
45.392164,-75.680509,2012,2014,1
45.392170,-75.756956,2009,2012,1
45.392170,-75.756956,2014,2015,1
45.392173,-75.659858,2009,2012,1
45.392184,-75.744186,2007,2009,1
45.392206,-75.659388,2009,2012,1
45.392206,-75.659388,2012,2014,1
45.392231,-75.744033,2007,2009,1
45.392237,-75.758005,2014,2015,1
45.392245,-75.643685,2009,2012,1
45.392256,-75.753584,2014,2014,1
45.392256,-75.753584,2015,2016,1
45.392258,-75.746436,2012,2014,1
45.392258,-75.746436,2014,2015,1
45.392262,-75.759092,2014,2016,1
45.392268,-75.643376,2009,2012,1
45.392268,-75.750217,2014,2015,1
45.392268,-75.750217,2015,2016,1
45.392288,-75.686139,2007,2009,1
45.392300,-75.626552,2009,2012,1
45.392305,-75.685203,2012,2014,1
45.392306,-75.737817,2007,2012,1
45.392310,-75.617199,2014,2015,1
45.392310,-75.759133,2009,2012,1
45.392310,-75.759133,2014,2016,1
45.392337,-75.748790,2009,2012,1
45.392351,-75.693718,2009,2012,1
45.392353,-75.657337,2007,2009,1
45.392353,-75.755304,2014,2015,1
45.392353,-75.755304,2015,2015,1
45.392355,-75.685976,2012,2014,1
45.392355,-75.685976,2014,2015,1
45.392372,-75.735915,2014,2015,1
45.392374,-75.689717,2009,2012,1
45.392388,-75.750288,2014,2015,1
45.392390,-75.656764,2009,2012,1
45.392391,-75.745974,2014,2015,1
45.392411,-75.694732,2015,2016,1
45.392418,-75.755149,2014,2015,1
45.392418,-75.755149,2015,2015,1
45.392423,-75.737890,2007,2009,1
45.392431,-75.685791,2007,2009,1
45.392433,-75.693786,2009,2012,1
45.392440,-75.739190,2009,2012,1
45.392440,-75.748463,2009,2012,1
45.392440,-75.748463,2012,2014,1
45.392467,-75.685705,2007,2009,1
45.392504,-75.754946,2012,2012,1
45.392504,-75.754946,2012,2014,1
45.392504,-75.754946,2014,2015,1
45.392525,-75.749267,2009,2012,1
45.392526,-75.671294,2012,2014,1
45.392531,-75.655054,2012,2014,1
45.392538,-75.680009,2014,2015,1
45.392538,-75.680009,2015,2016,1
45.392553,-75.654757,2007,2012,1
45.392586,-75.682251,2012,2014,1
45.392633,-75.692604,2007,2012,1
45.392640,-75.756558,2012,2014,1
45.392640,-75.756558,2014,2015,1
45.392646,-75.736987,2009,2012,1
45.392662,-75.678812,2009,2012,1
45.392664,-75.725388,2007,2009,1
45.392681,-75.614842,2009,2012,1
45.392711,-75.734781,2014,2015,1
45.392716,-75.652338,2012,2014,1
45.392716,-75.652338,2014,2015,1
45.392737,-75.731153,2012,2014,1
45.392737,-75.731153,2014,2014,1
45.392737,-75.731153,2014,2015,1
45.392742,-75.667030,2012,2014,1
45.392742,-75.667030,2014,2015,1
45.392753,-75.734638,2014,2015,1
45.392758,-75.739843,2009,2012,1
45.392758,-75.739843,2012,2014,1
45.392758,-75.739843,2015,2016,1
45.392785,-75.666422,2009,2012,1
45.392792,-75.744746,2009,2012,1
45.392796,-75.618122,2009,2012,1
45.392819,-75.685626,2007,2009,1
45.392819,-75.685626,2009,2012,1
45.392838,-75.694123,2009,2014,1
45.392843,-75.687427,2014,2015,1
45.392844,-75.681254,2012,2014,1
45.392845,-75.744580,2009,2012,1
45.392845,-75.744580,2014,2015,1
45.392845,-75.744580,2015,2015,1
45.392856,-75.744543,2012,2014,1
45.392856,-75.744543,2014,2015,1
45.392860,-75.745993,2009,2012,1
45.392901,-75.612007,2012,2015,1
45.392916,-75.741852,2014,2015,1
45.392942,-75.736641,2009,2012,1
45.392966,-75.725959,2009,2012,1
45.392966,-75.725959,2014,2015,1
45.392969,-75.737179,2009,2012,1
45.392974,-75.682210,2014,2014,1
45.392974,-75.682210,2014,2015,1
45.392978,-75.746067,2014,2015,1
45.392983,-75.736504,2014,2015,1
45.392998,-75.753228,2009,2012,1
45.393025,-75.611632,2012,2014,1
45.393035,-75.688960,2007,2009,1
45.393040,-75.692435,2007,2009,1
45.393040,-75.692435,2009,2012,1
45.393070,-75.694316,2007,2009,1
45.393077,-75.753276,2009,2012,1
45.393077,-75.753276,2014,2015,1
45.393077,-75.753276,2015,2016,1
45.393088,-75.750701,2007,2009,1
45.393088,-75.750701,2009,2012,1
45.393096,-75.737257,2014,2015,1
45.393099,-75.686211,2007,2009,1
45.393099,-75.743256,2009,2012,1
45.393101,-75.618289,2012,2015,1
45.393106,-75.665037,2009,2012,1
45.393114,-75.626871,2015,2016,1
45.393131,-75.637578,2012,2014,1
45.393138,-75.689044,2014,2015,1
45.393140,-75.759544,2009,2012,1
45.393144,-75.682735,2015,2016,1
45.393145,-75.730581,2009,2012,1
45.393160,-75.743060,2009,2012,1
45.393179,-75.728018,2007,2009,1
45.393196,-75.742943,2009,2012,1
45.393203,-75.682779,2015,2015,1
45.393258,-75.737356,2009,2012,1
45.393258,-75.737356,2015,2016,1
45.393280,-75.682836,2014,2014,1
45.393286,-75.726901,2009,2012,1
45.393291,-75.737376,2015,2016,1
45.393299,-75.695128,2015,2016,1
45.393299,-75.724876,2009,2012,1
45.393303,-75.756942,2012,2012,1
45.393306,-75.689181,2007,2009,1
45.393309,-75.729262,2009,2012,1
45.393309,-75.729262,2014,2015,1
45.393324,-75.685667,2014,2014,1
45.393329,-75.691498,2007,2009,1
45.393333,-75.753108,2007,2009,1
45.393333,-75.753108,2012,2014,1
45.393333,-75.753108,2014,2015,1
45.393343,-75.612957,2009,2012,1
45.393349,-75.756832,2012,2014,1
45.393374,-75.685546,2014,2014,1
45.393376,-75.758975,2012,2014,1
45.393388,-75.730440,2012,2014,1
45.393416,-75.685443,2007,2009,1
45.393454,-75.681002,2009,2012,1
45.393479,-75.685288,2007,2009,1
45.393514,-75.636518,2014,2015,1
45.393514,-75.741200,2009,2012,1
45.393533,-75.680813,2015,2015,1
45.393559,-75.655538,2012,2012,1
45.393580,-75.689006,2009,2012,1
45.393580,-75.689006,2014,2015,1
45.393585,-75.754185,2007,2009,1
45.393585,-75.754185,2009,2012,1
45.393612,-75.741260,2007,2012,1
45.393618,-75.756188,2012,2012,1
45.393631,-75.688881,2012,2014,1
45.393631,-75.688881,2015,2015,1
45.393647,-75.690770,2014,2015,1
45.393648,-75.681942,2009,2012,1
45.393695,-75.717880,2012,2014,1
45.393695,-75.717880,2014,2015,1
45.393718,-75.729510,2009,2015,1
45.393730,-75.618632,2009,2012,1
45.393731,-75.611757,2012,2014,1
45.393779,-75.652424,2012,2014,1
45.393783,-75.733850,2012,2014,1
45.393783,-75.733850,2015,2016,1
45.393788,-75.686869,2007,2009,1
45.393788,-75.686869,2009,2012,1
45.393805,-75.642229,2009,2015,1
45.393809,-75.652005,2012,2014,1
45.393818,-75.727223,2009,2012,1
45.393869,-75.611901,2009,2012,1
45.393869,-75.651139,2012,2014,1
45.393869,-75.682087,2007,2009,1
45.393891,-75.626975,2015,2016,1
45.393944,-75.733308,2009,2012,1
45.393949,-75.679786,2009,2012,1
45.393954,-75.759659,2014,2015,1
45.393955,-75.682144,2007,2009,1
45.393957,-75.636253,2012,2012,1
45.393957,-75.636253,2012,2014,1
45.393964,-75.636155,2012,2014,1
45.393991,-75.682168,2009,2012,1
45.393992,-75.689735,2007,2009,1
45.394013,-75.718071,2007,2009,1
45.394015,-75.737803,2007,2009,1
45.394027,-75.681081,2007,2009,1
45.394029,-75.682193,2007,2009,1
45.394029,-75.682193,2009,2012,1
45.394057,-75.681100,2015,2016,1
45.394066,-75.687822,2007,2009,1
45.394068,-75.743295,2014,2015,1
45.394080,-75.682226,2009,2012,1
45.394083,-75.631274,2014,2015,1
45.394090,-75.634370,2012,2014,1
45.394102,-75.634213,2012,2014,1
45.394102,-75.634213,2014,2015,1
45.394109,-75.619858,2014,2015,1
45.394117,-75.752927,2007,2009,1
45.394127,-75.681146,2007,2009,1
45.394127,-75.681146,2009,2012,1
45.394128,-75.680026,2007,2009,1
45.394138,-75.681153,2007,2009,1
45.394140,-75.685823,2007,2009,1
45.394147,-75.759173,2014,2015,1
45.394152,-75.624674,2014,2015,1
45.336478,-75.787285,2009,2012,1
45.336480,-75.743780,2014,2015,1
45.336529,-75.763569,2009,2012,1
45.336570,-75.800592,2009,2012,1
45.336602,-75.784689,2012,2014,1
45.336619,-75.762657,2012,2014,1
45.336635,-75.762491,2007,2009,1
45.336650,-75.762345,2012,2014,1
45.336652,-75.762330,2014,2015,1
45.336655,-75.783501,2007,2009,1
45.336695,-75.740963,2014,2014,1
45.336695,-75.802598,2014,2015,1
45.336751,-75.792383,2009,2012,1
45.336772,-75.784790,2012,2012,1
45.336773,-75.790470,2009,2012,1
45.336827,-75.761785,2009,2012,1
45.336859,-75.760725,2009,2012,1
45.336864,-75.790256,2012,2014,1
45.336886,-75.775590,2014,2015,1
45.336897,-75.786417,2007,2009,1
45.336898,-75.766063,2012,2014,1
45.336905,-75.760741,2009,2012,1
45.336913,-75.761801,2012,2014,1
45.336956,-75.790038,2009,2012,1
45.336971,-75.767309,2012,2014,1
45.336987,-75.758835,2012,2012,1
45.337035,-75.784677,2009,2012,1
45.337036,-75.774090,2009,2012,1
45.337062,-75.761831,2012,2014,1
45.337108,-75.757573,2009,2014,1
45.337200,-75.784262,2009,2012,1
45.337206,-75.784246,2007,2009,1
45.337216,-75.743563,2012,2014,1
45.337302,-75.771277,2012,2014,1
45.337305,-75.760818,2009,2012,1
45.337365,-75.709033,2015,2016,1
45.337381,-75.761909,2012,2014,1
45.337411,-75.765103,2009,2012,1
45.337426,-75.773988,2014,2015,1
45.337469,-75.766173,2012,2014,1
45.337517,-75.765124,2012,2014,1
45.337622,-75.760049,2012,2012,1
45.337725,-75.810756,2009,2012,1
45.337736,-75.727183,2009,2012,1
45.337976,-75.782318,2007,2012,1
45.337978,-75.764225,2015,2015,1
45.337985,-75.798277,2007,2009,1
45.337995,-75.764058,2015,2015,1
45.337998,-75.729491,2009,2014,1
45.338010,-75.763913,2015,2015,1
45.338030,-75.763750,2014,2015,1
45.338056,-75.805146,2007,2012,1
45.338061,-75.786293,2012,2012,1
45.338066,-75.763537,2015,2015,1
45.338147,-75.771383,2012,2012,1
45.338147,-75.771383,2014,2015,1
45.338166,-75.789145,2014,2015,1
45.338172,-75.787162,2007,2009,1
45.338184,-75.700250,2007,2009,1
45.338210,-75.789042,2012,2014,1
45.338216,-75.775988,2007,2012,1
45.338234,-75.771850,2009,2012,1
45.338249,-75.771700,2012,2012,1
45.338256,-75.771743,2012,2012,1
45.338285,-75.799240,2009,2012,1
45.338302,-75.804979,2014,2015,1
45.338375,-75.774629,2007,2012,1
45.338418,-75.759356,2012,2012,1
45.338419,-75.801921,2014,2015,1
45.338421,-75.799316,2009,2012,1
45.338427,-75.781319,2007,2012,1
45.338437,-75.775434,2012,2014,1
45.338500,-75.760405,2009,2012,1
45.338604,-75.800452,2009,2012,1
45.338604,-75.800452,2012,2012,1
45.338638,-75.803284,2012,2014,1
45.338724,-75.758018,2012,2012,1
45.338733,-75.700705,2007,2009,1
45.338733,-75.700705,2009,2012,1
45.338733,-75.700705,2014,2015,1
45.338765,-75.694819,2009,2012,1
45.338794,-75.700510,2009,2012,1
45.338812,-75.760669,2012,2012,1
45.338817,-75.758067,2009,2012,1
45.338824,-75.805577,2007,2012,1
45.338872,-75.805603,2014,2014,1
45.338872,-75.805603,2014,2015,1
45.338905,-75.797385,2009,2012,1
45.338923,-75.766911,2012,2012,1
45.338923,-75.766911,2014,2015,1
45.338949,-75.799610,2009,2012,1
45.338951,-75.694720,2014,2016,1
45.338998,-75.766268,2012,2012,1
45.339013,-75.805681,2012,2014,1
45.339020,-75.714107,2012,2014,1
45.339032,-75.772898,2014,2015,1
45.339036,-75.765820,2012,2014,1
45.339115,-75.799703,2009,2012,1
45.339115,-75.799703,2012,2014,1
45.339168,-75.759026,2009,2012,1
45.339198,-75.758719,2009,2012,1
45.339226,-75.758417,2012,2012,1
45.339251,-75.772713,2009,2012,1
45.339269,-75.799789,2009,2012,1
45.339301,-75.796803,2014,2014,1
45.339317,-75.800851,2009,2012,1
45.339329,-75.802283,2009,2012,1
45.339410,-75.754071,2009,2012,1
45.339427,-75.797676,2009,2012,1
45.339429,-75.804652,2012,2014,1
45.339438,-75.799883,2012,2012,1
45.339439,-75.778583,2007,2012,1
45.339439,-75.778583,2012,2012,1
45.339468,-75.753916,2012,2012,1
45.339510,-75.777271,2007,2012,1
45.339545,-75.775606,2007,2014,1
45.339549,-75.798861,2014,2015,1
45.339561,-75.750313,2007,2012,1
45.339598,-75.753570,2014,2015,1
45.339614,-75.747802,2009,2012,1
45.339614,-75.747802,2012,2014,1
45.339629,-75.791090,2012,2014,1
45.339640,-75.747534,2009,2012,1
45.339741,-75.746519,2009,2012,1
45.339751,-75.773812,2012,2014,1
45.339776,-75.630841,2009,2012,1
45.339816,-75.630398,2009,2012,1
45.339819,-75.803104,2009,2012,1
45.339824,-75.806134,2009,2012,1
45.339827,-75.630372,2009,2012,1
45.339834,-75.631012,2012,2015,1
45.339837,-75.799019,2012,2014,1
45.339896,-75.631192,2009,2012,1
45.339919,-75.795495,2014,2014,1
45.339983,-75.631391,2009,2012,1
45.339985,-75.773428,2009,2012,1
45.340010,-75.638929,2007,2009,1
45.340016,-75.638912,2012,2014,1
45.340022,-75.779412,2012,2014,1
45.340031,-75.752433,2012,2014,1
45.340031,-75.752433,2014,2015,1
45.340032,-75.777898,2012,2012,1
45.340045,-75.776937,2007,2012,1
45.340063,-75.766276,2007,2012,1
45.340076,-75.794899,2015,2015,1
45.340098,-75.800199,2009,2012,1
45.340098,-75.800199,2014,2015,1
45.340144,-75.701716,2009,2012,1
45.340144,-75.701716,2015,2016,1
45.340145,-75.694405,2012,2014,1
45.340176,-75.638512,2012,2014,1
45.340244,-75.778834,2007,2012,1
45.340261,-75.751830,2014,2015,1
45.340263,-75.798142,2012,2014,1
45.340265,-75.629880,2012,2015,1
45.340281,-75.740929,2009,2012,1
45.340292,-75.740824,2009,2012,1
45.340328,-75.748946,2014,2015,1
45.340329,-75.748471,2014,2015,1
45.340329,-75.748832,2012,2014,1
45.340331,-75.748098,2009,2012,1
45.340333,-75.796479,2009,2012,1
45.340345,-75.747803,2012,2014,1
45.340345,-75.747803,2014,2015,1
45.340349,-75.806427,2012,2014,1
45.340385,-75.751505,2015,2016,1
45.340428,-75.637883,2009,2012,1
45.340439,-75.739318,2014,2015,1
45.340439,-75.803458,2009,2012,1
45.340439,-75.803458,2012,2012,1
45.340439,-75.803458,2014,2015,1
45.340467,-75.746597,2009,2012,1
45.340476,-75.738931,2009,2012,1
45.340488,-75.754476,2009,2012,1
45.340499,-75.754136,2009,2012,1
45.340499,-75.761047,2012,2012,1
45.340508,-75.754112,2007,2009,1
45.340508,-75.754112,2009,2012,1
45.340508,-75.754112,2012,2014,1
45.340532,-75.799398,2009,2012,1
45.340532,-75.799398,2012,2012,1
45.340534,-75.751113,2009,2012,1
45.340534,-75.751113,2014,2015,1
45.340663,-75.750774,2009,2014,1
45.340676,-75.802386,2007,2009,1
45.340676,-75.802386,2009,2012,1
45.340689,-75.631888,2012,2015,1
45.340695,-75.753618,2007,2009,1
45.340749,-75.743508,2012,2012,1
45.340758,-75.795638,2012,2012,1
45.340769,-75.743941,2007,2012,1
45.340779,-75.754670,2009,2012,1
45.340789,-75.629304,2012,2015,1
45.340875,-75.692271,2012,2014,1
45.340887,-75.753111,2009,2012,1
45.340901,-75.629161,2009,2012,1
45.340910,-75.795720,2009,2012,1
45.340983,-75.752856,2009,2012,1
45.341011,-75.629021,2009,2012,1
45.341014,-75.694155,2014,2015,1
45.341046,-75.799682,2009,2012,1
45.341046,-75.799682,2014,2014,1
45.341046,-75.799682,2014,2015,1
45.341046,-75.799682,2015,2016,1
45.341052,-75.638382,2012,2014,1
45.341074,-75.740379,2012,2012,1
45.341085,-75.747078,2009,2012,1
45.341093,-75.632117,2012,2015,1
45.341130,-75.754849,2009,2012,1
45.341131,-75.798906,2014,2015,1
45.341131,-75.798906,2015,2016,1
45.341133,-75.631061,2012,2015,1
45.341184,-75.796973,2012,2014,1
45.341247,-75.749251,2015,2016,1
45.341272,-75.795917,2009,2012,1
45.341272,-75.795917,2014,2014,1
45.341277,-75.636714,2009,2012,1
45.341279,-75.801170,2009,2012,1
45.341280,-75.732835,2009,2012,1
45.341280,-75.732835,2012,2014,1
45.341357,-75.692157,2009,2014,1
45.341386,-75.751804,2009,2012,1
45.341397,-75.748859,2009,2012,1
45.341397,-75.748859,2012,2014,1
45.341397,-75.748859,2015,2016,1
45.341433,-75.753899,2009,2014,1
45.341442,-75.744875,2009,2015,1
45.341445,-75.753867,2009,2014,1
45.341456,-75.629064,2009,2012,1
45.341456,-75.700744,2009,2012,1
45.341456,-75.700744,2012,2014,1
45.341458,-75.736329,2014,2015,1
45.341475,-75.751573,2009,2012,1
45.341475,-75.751573,2012,2015,1
45.341480,-75.748643,2009,2012,1
45.394208,-75.759017,2009,2012,1
45.394208,-75.759017,2012,2014,1
45.394257,-75.607452,2012,2014,1
45.394284,-75.725213,2007,2009,1
45.394303,-75.727516,2007,2009,1
45.394361,-75.684912,2007,2009,1
45.394384,-75.717370,2009,2012,1
45.394424,-75.661960,2007,2014,1
45.394455,-75.686079,2007,2009,1
45.394462,-75.688769,2014,2015,1
45.394465,-75.618411,2009,2012,1
45.394470,-75.682902,2014,2014,1
45.394473,-75.688778,2007,2009,1
45.394474,-75.661317,2012,2014,1
45.394482,-75.679042,2007,2009,1
45.394484,-75.643569,2007,2009,1
45.394495,-75.688796,2014,2015,1
45.394500,-75.660963,2012,2014,1
45.394501,-75.731430,2012,2014,1
45.394521,-75.618181,2009,2012,1
45.394521,-75.618181,2012,2014,1
45.394528,-75.646816,2009,2012,1
45.394547,-75.717468,2009,2012,1
45.394553,-75.618045,2009,2012,1
45.394563,-75.725843,2007,2009,1
45.394564,-75.660094,2012,2014,1
45.394617,-75.679043,2015,2016,1
45.394621,-75.682505,2007,2009,1
45.394648,-75.658950,2007,2014,1
45.394648,-75.658950,2014,2014,1
45.394670,-75.754256,2012,2014,1
45.394696,-75.747934,2014,2015,1
45.394715,-75.625371,2015,2016,1
45.394726,-75.718500,2014,2015,1
45.394731,-75.684028,2015,2016,1
45.394748,-75.725202,2007,2009,1
45.394755,-75.728972,2007,2009,1
45.394756,-75.657415,2007,2012,1
45.394762,-75.754311,2012,2014,1
45.394765,-75.687666,2007,2014,1
45.394812,-75.759060,2012,2015,1
45.394817,-75.719341,2009,2012,1
45.394821,-75.751706,2009,2012,1
45.394821,-75.751706,2012,2014,1
45.394825,-75.681998,2007,2009,1
45.394841,-75.719251,2009,2012,1
45.394847,-75.687734,2014,2015,1
45.394862,-75.693005,2014,2014,1
45.394869,-75.621520,2009,2012,1
45.394889,-75.678577,2009,2015,1
45.394904,-75.757999,2012,2014,1
45.394904,-75.757999,2014,2015,1
45.394925,-75.687798,2007,2012,1
45.394936,-75.685708,2007,2012,1
45.394936,-75.685708,2012,2014,1
45.394950,-75.754422,2009,2015,1
45.394954,-75.750629,2009,2012,1
45.394954,-75.756928,2014,2015,1
45.394961,-75.681658,2007,2009,1
45.394983,-75.654315,2012,2014,1
45.394991,-75.693477,2007,2009,1
45.394991,-75.693477,2012,2016,1
45.394999,-75.654072,2012,2014,1
45.395005,-75.759176,2009,2015,1
45.395011,-75.747227,2007,2009,1
45.395011,-75.747227,2009,2012,1
45.395011,-75.747227,2014,2015,1
45.395011,-75.747227,2015,2015,1
45.395017,-75.750666,2009,2012,1
45.395025,-75.687881,2014,2015,1
45.395029,-75.685480,2007,2012,1
45.395030,-75.613075,2009,2012,1
45.395030,-75.758069,2012,2012,1
45.395030,-75.758069,2012,2014,1
45.395045,-75.732268,2009,2012,1
45.395045,-75.747757,2012,2014,1
45.395045,-75.747757,2014,2015,1
45.395047,-75.758079,2012,2012,1
45.395047,-75.758079,2012,2014,1
45.395047,-75.758079,2014,2015,1
