LAT,LON,MINY,MAXY,DRANGE,NPHOTO,NYEARS
45.424340,-75.671940,2007,2015,8,4,4
45.424343,-75.682099,2007,2016,9,5,4
45.424345,-75.673118,2007,2015,8,4,4
45.424346,-75.673119,2007,2015,8,4,4
45.424347,-75.676897,2007,2015,8,5,5
45.424349,-75.674701,2007,2016,9,6,6
45.424352,-75.644981,2007,2016,9,6,6
45.424354,-75.657327,2007,2015,8,5,4
45.424356,-75.663711,2007,2016,9,6,6
45.424358,-75.663685,2007,2016,9,6,6
45.424361,-75.644870,2007,2016,9,6,6
45.424363,-75.671959,2007,2015,8,4,4
45.424369,-75.644757,2007,2016,9,6,6
45.424371,-75.601922,2007,2015,8,4,4
45.424371,-75.663509,2007,2016,9,6,6
45.424372,-75.673140,2007,2015,8,4,4
45.424374,-75.601925,2007,2015,8,4,4
45.424374,-75.685136,2007,2016,9,8,6
45.424375,-75.643061,2007,2016,9,6,6
45.424375,-75.654538,2007,2015,8,5,5
45.424375,-75.663458,2007,2016,9,6,6
45.424377,-75.644644,2007,2016,9,6,6
45.424379,-75.678324,2007,2015,8,5,5
45.424380,-75.643275,2007,2016,9,6,6
45.424380,-75.663391,2007,2016,9,6,6
45.424380,-75.680909,2007,2016,9,7,6
45.424381,-75.608901,2007,2016,9,5,5
45.424381,-75.654452,2007,2015,8,5,5
45.424383,-75.603260,2007,2015,8,5,5
45.424384,-75.676929,2007,2015,8,5,5
45.424384,-75.678329,2007,2015,8,5,5
45.424385,-75.606128,2007,2015,8,5,5
45.424385,-75.611980,2007,2015,8,3,3
45.424385,-75.675519,2007,2015,8,5,5
45.424388,-75.644496,2007,2016,9,6,6
45.424388,-75.663286,2007,2016,9,6,6
45.424389,-75.682138,2007,2016,9,9,5
45.424391,-75.671982,2007,2015,8,4,4
45.424392,-75.663225,2007,2016,9,6,6
45.424392,-75.675525,2007,2015,8,5,5
45.424393,-75.654283,2007,2015,8,5,5
45.424394,-75.644413,2007,2016,9,6,6
45.424396,-75.643497,2007,2016,9,6,6
45.424397,-75.642806,2007,2016,9,5,5
45.424401,-75.644316,2007,2016,9,6,6
45.424401,-75.663101,2007,2016,9,6,6
45.424402,-75.674576,2007,2016,9,6,6
45.424403,-75.663074,2007,2016,9,6,6
45.424406,-75.654092,2007,2015,8,5,5
45.424408,-75.608915,2007,2016,9,5,5
45.424409,-75.644212,2007,2016,9,6,6
45.424410,-75.643674,2007,2016,9,6,6
45.424414,-75.653981,2007,2015,8,5,5
45.424415,-75.643731,2007,2016,9,6,6
45.424416,-75.662892,2007,2016,9,6,6
45.424419,-75.670819,2007,2016,9,4,4
45.424419,-75.678358,2007,2015,8,5,5
45.424423,-75.642625,2007,2016,9,6,6
45.424423,-75.644016,2007,2016,9,6,6
45.424424,-75.643861,2007,2016,9,6,6
45.424424,-75.644002,2007,2016,9,6,6
45.424424,-75.653840,2007,2015,8,5,5
45.424424,-75.662784,2007,2016,9,3,3
45.424427,-75.676964,2007,2015,8,5,5
45.424430,-75.662711,2007,2016,9,3,3
45.424439,-75.653616,2007,2015,8,5,5
45.424439,-75.673197,2007,2015,8,4,4
45.424439,-75.675566,2007,2015,8,5,5
45.424441,-75.670838,2007,2016,9,6,6
45.424443,-75.673201,2007,2015,8,4,4
45.424448,-75.653491,2007,2015,8,5,5
45.424452,-75.660126,2007,2015,8,5,5
45.424452,-75.682189,2007,2016,9,7,5
45.424455,-75.653390,2007,2015,8,5,5
45.424458,-75.673214,2007,2015,8,4,4
45.424471,-75.653158,2007,2015,8,5,5
45.424471,-75.680987,2007,2016,9,6,5
45.424476,-75.653075,2007,2015,8,5,5
45.424477,-75.678407,2007,2015,8,5,5
45.424478,-75.675598,2007,2015,8,5,5
45.424480,-75.677008,2007,2015,8,5,5
45.424481,-75.635967,2007,2016,9,6,4
45.424481,-75.664065,2007,2015,8,5,5
45.424485,-75.603316,2007,2015,8,5,5
45.424486,-75.652932,2007,2015,8,5,5
45.424489,-75.661883,2007,2016,9,7,6
45.424490,-75.664066,2007,2015,8,5,5
45.424491,-75.675609,2007,2015,8,5,5
45.424495,-75.661806,2007,2016,9,7,6
45.424495,-75.672071,2007,2015,8,5,5
45.424497,-75.677023,2007,2015,8,5,5
45.424498,-75.678424,2007,2015,8,5,5
45.424499,-75.652751,2007,2015,8,5,5
45.424499,-75.661749,2007,2016,9,7,6
45.424506,-75.647011,2007,2016,9,6,6
45.424507,-75.673255,2007,2015,8,4,4
45.424508,-75.673256,2007,2015,8,4,4
45.424508,-75.677032,2007,2015,8,5,5
45.424511,-75.602031,2007,2015,8,4,4
45.424511,-75.647012,2007,2016,9,6,6
45.424511,-75.652579,2007,2015,8,5,5
45.424515,-75.652517,2007,2015,8,5,5
45.424516,-75.603333,2007,2015,8,5,5
45.424518,-75.670903,2007,2016,9,6,6
45.424519,-75.654809,2007,2015,8,4,4
45.424523,-75.661404,2007,2016,9,6,5
45.424524,-75.602042,2007,2015,8,4,4
45.424526,-75.645257,2007,2016,9,7,6
45.424526,-75.661357,2007,2016,9,7,6
45.424529,-75.645257,2007,2016,9,7,6
45.424529,-75.672100,2007,2015,8,5,5
45.424537,-75.661212,2007,2016,9,7,6
45.424540,-75.661157,2007,2016,9,7,6
45.424544,-75.673287,2007,2015,8,4,4
45.424544,-75.683513,2007,2014,7,2,2
45.424545,-75.681049,2007,2016,9,6,5
45.424547,-75.674232,2007,2016,9,7,6
45.424548,-75.672115,2007,2015,8,5,5
45.424549,-75.673291,2007,2015,8,4,4
45.424550,-75.661025,2007,2016,9,7,6
45.424551,-75.661001,2007,2016,9,7,6
45.424553,-75.651997,2007,2015,8,5,5
45.424555,-75.651967,2007,2015,8,5,5
45.424556,-75.677073,2007,2015,8,5,5
45.424563,-75.673303,2007,2015,8,4,4
45.424565,-75.660804,2007,2016,9,7,6
45.424565,-75.660808,2007,2016,9,7,6
45.424566,-75.675673,2007,2015,8,5,5
45.424568,-75.675675,2007,2015,8,5,5
45.424569,-75.682285,2007,2016,9,9,6
45.424570,-75.678485,2007,2015,8,5,5
45.424571,-75.651750,2007,2015,8,5,5
45.424577,-75.603357,2007,2015,8,5,5
45.424577,-75.660636,2007,2016,9,7,6
45.424578,-75.651657,2007,2015,8,5,5
45.424581,-75.660585,2007,2016,9,7,6
45.424588,-75.677100,2007,2015,8,5,5
45.424589,-75.677100,2007,2015,8,5,5
45.424590,-75.651501,2007,2015,8,5,5
45.424591,-75.682303,2007,2016,9,9,6
45.424591,-75.683553,2007,2014,7,2,2
45.424595,-75.651428,2007,2015,8,5,5
45.424595,-75.674116,2007,2016,9,7,6
45.424602,-75.681098,2007,2016,9,7,6
45.424610,-75.678519,2007,2015,8,5,5
45.424612,-75.637431,2007,2016,9,11,6
45.424614,-75.673346,2007,2015,8,3,3
45.424615,-75.651172,2007,2015,8,5,5
45.424618,-75.651133,2007,2015,8,5,5
45.424619,-75.610418,2007,2015,8,3,3
45.424623,-75.602121,2007,2015,8,4,4
45.424625,-75.672180,2007,2015,8,5,5
45.424627,-75.675725,2007,2015,8,5,5
45.424630,-75.672183,2007,2015,8,5,5
45.424630,-75.681122,2007,2016,9,7,6
45.424631,-75.650945,2007,2015,8,4,4
45.424631,-75.659878,2007,2016,9,7,6
45.424632,-75.659872,2007,2016,9,7,6
45.424635,-75.671003,2007,2016,9,6,6
45.424638,-75.674522,2007,2015,8,5,5
45.424639,-75.674012,2007,2016,9,7,6
45.424641,-75.674006,2007,2016,9,7,6
45.424642,-75.659734,2007,2016,9,6,5
45.424643,-75.650769,2007,2015,8,5,5
45.424644,-75.659704,2007,2016,9,6,5
45.424644,-75.677146,2007,2015,8,5,5
45.424647,-75.650707,2007,2015,8,5,5
45.424649,-75.675744,2007,2015,8,5,5
45.424650,-75.659629,2007,2016,9,7,6
45.424652,-75.675746,2007,2015,8,5,5
45.424654,-75.659572,2007,2016,9,7,6
45.424656,-75.659545,2007,2016,9,7,6
45.424657,-75.650549,2007,2015,8,5,5
45.424658,-75.672206,2007,2015,8,5,5
45.424661,-75.659477,2007,2016,9,7,6
45.424664,-75.650451,2007,2015,8,4,4
45.424664,-75.659429,2007,2016,9,7,6
45.424664,-75.659430,2007,2016,9,7,6
45.424667,-75.682365,2007,2016,9,9,6
45.424675,-75.642113,2007,2016,9,5,5
45.424675,-75.650286,2007,2015,8,5,5
45.424676,-75.603350,2007,2015,8,4,4
45.424676,-75.659279,2007,2016,9,7,6
45.424678,-75.673919,2007,2016,9,7,6
45.424679,-75.659233,2007,2016,9,7,6
45.424681,-75.673911,2007,2016,9,7,6
45.424682,-75.650183,2007,2015,8,5,5
45.424684,-75.602177,2007,2015,8,4,4
45.424688,-75.659109,2007,2016,9,7,6
45.424688,-75.674565,2007,2015,8,5,5
45.424688,-75.681171,2007,2016,9,7,6
45.424689,-75.673893,2007,2016,9,7,6
45.424691,-75.674567,2007,2015,8,5,5
45.424697,-75.658993,2007,2016,9,7,6
45.424700,-75.649912,2007,2015,8,5,5
45.424701,-75.675787,2007,2015,8,5,5
45.424704,-75.658895,2007,2016,9,7,6
45.424709,-75.677201,2007,2015,8,5,5
45.424711,-75.672250,2007,2015,8,5,5
45.424712,-75.672251,2007,2015,8,5,5
45.424713,-75.658776,2007,2016,9,7,6
45.424716,-75.682404,2007,2016,9,8,6
45.424717,-75.658724,2007,2016,9,7,6
45.424717,-75.678609,2007,2015,8,5,5
45.424721,-75.610474,2007,2015,8,4,4
45.424725,-75.675808,2007,2015,8,5,5
45.424726,-75.658597,2007,2016,9,7,6
45.424726,-75.675808,2007,2015,8,5,5
45.424727,-75.673801,2007,2016,9,7,6
45.424734,-75.673786,2007,2016,9,7,6
45.424736,-75.649412,2007,2015,8,5,5
45.424737,-75.671090,2007,2016,9,5,5
45.424738,-75.658430,2007,2016,9,7,6
45.424739,-75.658421,2007,2016,9,7,6
45.424746,-75.680016,2007,2016,9,6,6
45.424747,-75.658311,2007,2016,9,6,5
45.424749,-75.602250,2007,2015,8,4,4
45.424752,-75.682433,2007,2016,9,8,6
45.424754,-75.658212,2007,2016,9,7,6
45.424755,-75.658198,2007,2016,9,7,6
45.424756,-75.664108,2007,2015,8,5,5
45.424762,-75.674627,2007,2015,8,5,5
45.424763,-75.678946,2007,2016,9,6,6
45.424765,-75.658039,2007,2016,9,7,6
45.424765,-75.660174,2007,2015,8,5,5
45.424767,-75.654840,2007,2015,8,4,4
45.424769,-75.648975,2007,2015,8,5,5
45.424770,-75.603296,2007,2015,8,4,4
45.424770,-75.657969,2007,2016,9,7,6
45.424770,-75.681240,2007,2016,9,7,6
45.424771,-75.660175,2007,2015,8,5,5
45.424775,-75.674638,2007,2015,8,5,5
45.424776,-75.671123,2007,2016,9,6,6
45.424779,-75.648831,2007,2015,8,5,5
45.424779,-75.657834,2007,2016,9,7,6
45.424783,-75.657763,2007,2016,9,7,6
45.424786,-75.608723,2007,2016,9,5,5
45.424786,-75.657714,2007,2016,9,6,5
45.424789,-75.657660,2007,2016,9,6,5
45.424794,-75.648638,2007,2015,8,5,5
45.424797,-75.648595,2007,2015,8,5,5
45.424799,-75.610516,2007,2015,8,4,4
45.424801,-75.672325,2007,2015,8,5,5
45.424808,-75.608643,2007,2016,9,5,5
45.424809,-75.675879,2007,2015,8,5,5
45.424812,-75.672335,2007,2015,8,5,5
45.424815,-75.648354,2007,2015,8,5,5
45.424818,-75.648304,2007,2015,8,5,5
45.424820,-75.677294,2007,2015,8,5,5
45.424822,-75.675890,2007,2015,8,5,5
45.424824,-75.657115,2007,2016,9,6,6
45.424827,-75.654848,2007,2015,8,4,4
45.424828,-75.665824,2007,2015,8,5,5
45.424834,-75.648097,2007,2015,8,5,5
45.424834,-75.674688,2007,2015,8,5,5
45.424839,-75.681299,2007,2016,9,6,5
45.424841,-75.648000,2007,2015,8,5,5
45.424842,-75.602399,2007,2015,8,4,4
45.424843,-75.656863,2007,2016,9,6,6
45.424848,-75.680103,2007,2016,9,6,6
45.424849,-75.608486,2007,2016,9,5,5
45.424850,-75.665532,2007,2015,8,5,5
45.424851,-75.602416,2007,2015,8,4,4
45.424852,-75.647846,2007,2015,8,5,5
45.424853,-75.681312,2007,2016,9,6,5
45.424857,-75.682515,2007,2016,9,5,5
45.424859,-75.671193,2007,2016,9,6,6
45.424859,-75.674709,2007,2015,8,5,5
45.424861,-75.656609,2007,2016,9,5,5
45.424861,-75.665372,2007,2015,8,5,5
45.424863,-75.647706,2007,2015,8,5,5
45.424865,-75.677332,2007,2015,8,5,5
45.424868,-75.665284,2007,2015,8,5,5
45.424870,-75.672383,2007,2015,8,5,5
45.424872,-75.645301,2007,2016,9,7,6
45.424872,-75.675933,2007,2015,8,5,5
45.424875,-75.665180,2007,2015,8,5,5
45.424876,-75.647520,2007,2015,8,5,5
45.424876,-75.647526,2007,2015,8,5,5
45.424880,-75.656352,2007,2016,9,6,6
45.424881,-75.675940,2007,2015,8,5,5
45.424882,-75.665096,2007,2015,8,5,5
45.424888,-75.681341,2007,2016,9,6,5
45.424889,-75.664999,2007,2015,8,5,5
45.424891,-75.647328,2007,2015,8,5,5
45.424892,-75.603221,2007,2015,8,4,4
45.424894,-75.647281,2007,2015,8,5,5
45.424897,-75.680145,2007,2016,9,6,6
45.424899,-75.664863,2007,2015,8,5,5
45.424899,-75.677360,2007,2015,8,5,5
45.424900,-75.681351,2007,2016,9,7,6
45.424901,-75.608290,2007,2016,9,5,5
45.424901,-75.656075,2007,2016,9,6,6
45.424901,-75.672409,2007,2015,8,5,5
45.424901,-75.682551,2007,2016,9,5,5
45.424902,-75.610573,2007,2015,8,4,4
45.424904,-75.664795,2007,2015,8,5,5
45.424910,-75.672416,2007,2015,8,5,5
45.424910,-75.675965,2007,2015,8,5,5
45.424912,-75.602555,2007,2015,8,4,4
45.424912,-75.664681,2007,2015,8,5,5
45.424912,-75.664687,2007,2015,8,5,5
45.424912,-75.674755,2007,2015,8,5,5
45.424917,-75.601052,2007,2015,8,3,3
45.424917,-75.634860,2007,2016,9,8,6
45.424919,-75.609183,2007,2015,8,3,3
45.424919,-75.655825,2007,2016,9,6,6
45.424919,-75.672424,2007,2015,8,5,5
45.424919,-75.681367,2007,2016,9,7,6
45.424925,-75.664501,2007,2015,8,5,5
45.424925,-75.673327,2007,2016,9,6,6
45.424926,-75.674766,2007,2015,8,5,5
45.424927,-75.646815,2007,2015,8,5,5
45.424928,-75.675980,2007,2015,8,5,5
45.424929,-75.603198,2007,2015,8,4,4
45.424930,-75.664431,2007,2015,8,5,5
45.424934,-75.608168,2007,2016,9,4,4
45.424934,-75.671257,2007,2016,9,6,6
45.424934,-75.673306,2007,2016,9,6,6
45.424935,-75.646697,2007,2015,8,5,5
45.424937,-75.655580,2007,2016,9,6,6
45.424938,-75.664328,2007,2015,8,5,5
45.424938,-75.682580,2007,2016,9,3,3
45.424939,-75.674778,2007,2015,8,5,5
45.424943,-75.678478,2007,2015,8,5,5
45.424945,-75.664234,2007,2015,8,5,5
45.424949,-75.602675,2007,2015,8,4,4
45.424950,-75.646476,2007,2015,8,5,5
45.424953,-75.682592,2007,2016,9,3,3
45.424955,-75.646403,2007,2015,8,4,4
45.424957,-75.655313,2007,2016,9,6,6
45.424961,-75.683736,2007,2016,9,7,6
45.424965,-75.672462,2007,2015,8,5,5
45.424966,-75.680204,2007,2016,9,6,6
45.424967,-75.676014,2007,2015,8,5,5
45.424968,-75.663909,2007,2015,8,5,5
45.424969,-75.646201,2007,2015,8,5,5
45.424971,-75.646168,2007,2015,8,5,5
45.424977,-75.671294,2007,2016,9,5,5
45.424979,-75.673653,2007,2015,8,5,5
45.424980,-75.663745,2007,2015,8,5,5
45.424980,-75.663748,2007,2015,8,5,5
45.424992,-75.645866,2007,2015,8,5,5
45.424994,-75.602821,2007,2015,8,4,4
45.424994,-75.657416,2007,2016,9,5,5
45.424996,-75.663530,2007,2015,8,5,5
45.424996,-75.677442,2007,2015,8,5,5
45.425004,-75.681440,2007,2016,9,6,5
45.425005,-75.676045,2007,2015,8,5,5
45.425006,-75.663389,2007,2015,8,5,5
45.425007,-75.663372,2007,2015,8,5,5
45.425007,-75.682635,2007,2016,9,3,3
45.425008,-75.607887,2007,2016,9,5,5
45.425010,-75.673125,2007,2016,9,6,6
45.425012,-75.645574,2007,2015,8,5,5
45.425013,-75.645545,2007,2015,8,5,5
45.425013,-75.652331,2007,2015,8,5,4
45.425014,-75.654532,2007,2016,9,6,6
45.425014,-75.678313,2007,2015,8,5,5
45.425015,-75.609235,2007,2015,8,3,3
45.425016,-75.673111,2007,2016,9,6,6
45.425016,-75.674842,2007,2015,8,5,5
45.425017,-75.654481,2007,2016,9,6,6
45.425017,-75.673106,2007,2016,9,6,6
45.425019,-75.663204,2007,2015,8,5,5
45.425019,-75.663205,2007,2015,8,5,5
45.425026,-75.663110,2007,2015,8,5,5
45.425027,-75.654344,2007,2016,9,6,6
45.425027,-75.663092,2007,2015,8,5,5
45.425027,-75.674852,2007,2015,8,5,5
45.425027,-75.680257,2007,2016,9,6,6
45.425028,-75.678870,2007,2016,9,6,6
45.425029,-75.654316,2007,2016,9,6,6
45.425032,-75.673071,2007,2016,9,6,6
45.425032,-75.680261,2007,2016,9,6,6
45.425038,-75.662943,2007,2015,8,5,5
45.425039,-75.654168,2007,2016,9,6,6
45.425040,-75.676075,2007,2015,8,5,5
45.425043,-75.645047,2007,2015,8,5,5
45.425044,-75.654099,2007,2016,9,6,6
45.425045,-75.678242,2007,2015,8,5,5
45.425046,-75.672529,2007,2015,8,5,5
45.425049,-75.676083,2007,2015,8,5,5
45.425050,-75.642169,2007,2016,9,5,5
45.425050,-75.678889,2007,2016,9,6,6
45.425051,-75.642169,2007,2016,9,5,5
45.425051,-75.682671,2007,2016,9,5,4
45.425056,-75.653927,2007,2016,9,6,6
45.425056,-75.685169,2007,2016,9,7,6
45.425057,-75.653913,2007,2016,9,6,6
45.425057,-75.673013,2007,2016,9,6,6
45.425057,-75.677493,2007,2015,8,5,5
45.425059,-75.660220,2007,2015,8,5,5
45.425063,-75.644702,2007,2015,8,5,5
45.425067,-75.644623,2007,2015,8,5,5
45.425072,-75.653710,2007,2016,9,6,6
45.425074,-75.653678,2007,2016,9,6,6
45.425078,-75.678913,2007,2016,9,6,6
45.425079,-75.644420,2007,2015,8,5,5
45.425084,-75.674900,2007,2015,8,5,5
45.425085,-75.644313,2007,2015,8,5,5
45.425086,-75.601137,2007,2015,8,3,3
45.425088,-75.653480,2007,2016,9,6,6
45.425088,-75.671387,2007,2016,9,6,6
45.425091,-75.653434,2007,2016,9,6,6
45.425093,-75.644176,2007,2015,8,5,5
45.425098,-75.653334,2007,2016,9,6,6
45.425098,-75.660226,2007,2015,8,5,5
45.425100,-75.674913,2007,2015,8,5,5
45.425104,-75.643973,2007,2015,8,5,5
45.425105,-75.607550,2007,2016,9,5,5
45.425107,-75.643935,2007,2015,8,5,5
45.425108,-75.673761,2007,2015,8,5,5
45.425111,-75.661959,2007,2015,8,3,3
45.425112,-75.653139,2007,2016,9,6,6
45.425112,-75.681532,2007,2016,9,7,6
45.425117,-75.653060,2007,2016,9,6,6
45.425118,-75.606172,2007,2015,8,5,4
45.425118,-75.680334,2007,2016,9,6,6
45.425120,-75.672862,2007,2016,9,6,6
45.425121,-75.674931,2007,2015,8,5,5
45.425122,-75.643685,2007,2015,8,5,5
45.425122,-75.643686,2007,2015,8,5,5
45.425122,-75.661812,2007,2015,8,5,5
45.425125,-75.652951,2007,2016,9,6,6
45.425126,-75.678052,2007,2015,8,4,4
45.425127,-75.661750,2007,2015,8,5,5
45.425127,-75.681544,2007,2016,9,7,6
45.425130,-75.676152,2007,2015,8,5,5
45.425132,-75.661684,2007,2015,8,5,5
45.425134,-75.673783,2007,2015,8,5,5
45.425135,-75.683314,2007,2016,9,7,5
45.425137,-75.643461,2007,2015,8,5,5
45.425137,-75.661616,2007,2015,8,5,5
45.425137,-75.677560,2007,2015,8,5,5
45.425141,-75.652717,2007,2016,9,6,6
45.425142,-75.643393,2007,2015,8,5,5
45.425144,-75.611461,2007,2015,8,4,4
45.425148,-75.661467,2007,2015,8,5,5
45.425149,-75.661445,2007,2015,8,5,5
45.425158,-75.654893,2007,2016,9,5,5
45.425159,-75.643169,2007,2015,8,5,5
45.425159,-75.643179,2007,2015,8,5,5
45.425166,-75.610716,2007,2015,8,4,4
45.425166,-75.636522,2007,2016,9,6,6
45.425169,-75.661182,2007,2015,8,5,5
45.425171,-75.661161,2007,2015,8,5,5
45.425172,-75.674974,2007,2015,8,5,5
45.425175,-75.611034,2007,2015,8,4,4
45.425177,-75.642939,2007,2015,8,5,5
45.425179,-75.649721,2007,2015,8,4,4
45.425179,-75.677930,2007,2015,8,5,5
45.425181,-75.680388,2007,2016,9,6,6
45.425184,-75.652109,2007,2016,9,6,6
45.425184,-75.671467,2007,2016,9,6,6
45.425188,-75.676201,2007,2015,8,5,5
45.425192,-75.679008,2007,2016,9,6,6
45.425194,-75.674994,2007,2015,8,5,5
45.425195,-75.609334,2007,2015,8,3,3
45.425195,-75.642712,2007,2015,8,5,5
45.425195,-75.651948,2007,2016,9,6,6
45.425196,-75.674995,2007,2015,8,5,5
45.425196,-75.680401,2007,2016,9,6,6
45.425198,-75.642675,2007,2015,8,5,5
45.425199,-75.660781,2007,2015,8,5,5
45.425203,-75.651842,2007,2016,9,6,6
45.425203,-75.671483,2007,2016,9,6,6
45.425207,-75.660682,2007,2015,8,4,4
45.425211,-75.660620,2007,2015,8,4,4
45.425214,-75.601208,2007,2015,8,3,3
45.425215,-75.651663,2007,2016,9,6,6
45.425217,-75.676225,2007,2015,8,5,5
45.425218,-75.680419,2007,2016,9,6,6
45.425224,-75.634070,2007,2016,9,7,5
45.425224,-75.651536,2007,2016,9,6,6
45.425226,-75.679037,2007,2016,9,6,6
45.425235,-75.651386,2007,2016,9,6,6
45.425235,-75.679044,2007,2016,9,6,6
45.425237,-75.600813,2007,2015,8,3,3
45.425238,-75.662778,2007,2015,8,5,5
45.425242,-75.651278,2007,2016,9,6,6
45.425244,-75.686099,2007,2014,7,3,3
45.425246,-75.673876,2007,2015,8,4,4
45.425248,-75.675039,2007,2015,8,5,5
45.425256,-75.651079,2007,2016,9,6,6
45.425258,-75.641921,2007,2015,8,5,5
45.425261,-75.651004,2007,2016,9,6,6
45.425261,-75.659925,2007,2015,8,4,4
45.425264,-75.599484,2007,2016,9,8,6
45.425267,-75.659832,2007,2015,8,4,4
45.425267,-75.673893,2007,2015,8,4,4
45.425270,-75.659780,2007,2015,8,4,4
45.425272,-75.686030,2007,2014,7,3,3
45.425276,-75.662167,2007,2015,8,4,4
45.425277,-75.641649,2007,2015,8,5,5
45.425277,-75.650777,2007,2016,9,6,6
45.425277,-75.659681,2007,2015,8,4,4
45.425277,-75.681671,2007,2016,9,7,6
45.425278,-75.673903,2007,2015,8,4,4
45.425281,-75.650714,2007,2016,9,6,6
45.425283,-75.659589,2007,2015,8,4,4
45.425284,-75.675069,2007,2015,8,5,5
45.425285,-75.675070,2007,2015,8,5,5
45.425292,-75.633895,2007,2016,9,7,5
45.425292,-75.650556,2007,2016,9,6,6
45.425292,-75.659453,2007,2015,8,4,4
45.425293,-75.676290,2007,2015,8,5,5
45.425294,-75.641411,2007,2015,8,5,5
45.425295,-75.650515,2007,2016,9,6,6
45.425297,-75.659393,2007,2015,8,4,4
45.425297,-75.673919,2007,2015,8,4,4
45.425302,-75.659310,2007,2015,8,4,4
45.425302,-75.676297,2007,2015,8,5,5
45.425308,-75.659225,2007,2015,8,4,4
45.425308,-75.679105,2007,2016,9,6,6
45.425309,-75.641204,2007,2015,8,5,5
45.425311,-75.641171,2007,2015,8,5,5
45.425311,-75.650290,2007,2016,9,6,6
45.425312,-75.650282,2007,2016,9,6,6
45.425312,-75.672401,2007,2015,8,5,5
45.425314,-75.602960,2007,2015,8,3,3
45.425315,-75.609400,2007,2015,8,3,3
45.425315,-75.672395,2007,2015,8,5,5
45.425316,-75.659102,2007,2015,8,4,4
45.425316,-75.659110,2007,2015,8,4,4
45.425319,-75.659059,2007,2015,8,4,4
45.425322,-75.680508,2007,2016,9,6,6
45.425323,-75.679118,2007,2016,9,6,6
45.425324,-75.640995,2007,2015,8,5,5
45.425326,-75.640966,2007,2015,8,5,5
45.425329,-75.658912,2007,2015,8,4,4
45.425330,-75.671589,2007,2016,9,5,5
45.425332,-75.658860,2007,2015,8,4,4
45.425332,-75.685886,2007,2014,7,2,2
45.425339,-75.658761,2007,2015,8,4,4
45.425341,-75.640748,2007,2015,8,5,5
45.425343,-75.673957,2007,2015,8,5,5
45.425344,-75.608040,2007,2015,8,3,3
45.425344,-75.610814,2007,2015,8,4,4
45.425344,-75.679136,2007,2016,9,6,6
45.425347,-75.640662,2007,2015,8,5,5
45.425352,-75.679142,2007,2016,9,6,6
45.425356,-75.652380,2007,2016,9,5,5
45.425357,-75.609422,2007,2015,8,3,3
45.425358,-75.640517,2007,2015,8,5,5
45.425366,-75.675139,2007,2015,8,5,5
45.425368,-75.640371,2007,2015,8,5,5
45.425368,-75.649493,2007,2016,9,5,5
45.425368,-75.677483,2007,2015,8,5,5
45.425370,-75.673980,2007,2015,8,5,5
45.425373,-75.640299,2007,2015,8,5,5
45.425379,-75.652383,2007,2016,9,5,5
45.425379,-75.677458,2007,2015,8,5,5
45.425380,-75.676364,2007,2015,8,5,5
45.425384,-75.649275,2007,2016,9,6,6
45.425385,-75.640129,2007,2015,8,5,5
45.425385,-75.675155,2007,2015,8,5,5
45.425386,-75.602916,2007,2015,8,3,3
45.425387,-75.649237,2007,2016,9,6,6
45.425389,-75.679174,2007,2016,9,6,6
45.425392,-75.673998,2007,2015,8,5,5
45.425393,-75.640027,2007,2015,8,5,5
45.425393,-75.660271,2007,2015,8,4,4
45.425397,-75.679180,2007,2016,9,6,6
45.425401,-75.639917,2007,2015,8,5,5
45.425401,-75.649049,2007,2016,9,6,6
45.425402,-75.676383,2007,2015,8,4,4
45.425404,-75.649013,2007,2016,9,6,6
45.425407,-75.599489,2007,2016,9,7,5
45.425408,-75.639809,2007,2015,8,5,5
45.425412,-75.660274,2007,2015,8,4,4
45.425418,-75.642224,2007,2016,9,6,6
45.425419,-75.639656,2007,2015,8,5,5
45.425423,-75.601391,2007,2015,8,3,3
45.425425,-75.609460,2007,2015,8,3,3
45.425427,-75.639549,2007,2015,8,4,4
45.425441,-75.679217,2007,2016,9,2,2
45.425444,-75.648486,2007,2016,9,4,4
45.425450,-75.648400,2007,2016,9,6,6
45.425450,-75.676423,2007,2015,8,4,4
45.425453,-75.672065,2007,2015,8,4,4
45.425459,-75.677267,2007,2015,8,5,5
45.425462,-75.679234,2007,2016,9,2,2
45.425465,-75.676436,2007,2015,8,4,4
45.425466,-75.648196,2007,2016,9,6,6
45.425468,-75.648169,2007,2016,9,6,6
45.425470,-75.672025,2007,2015,8,4,4
45.425476,-75.680640,2007,2016,9,6,6
45.425477,-75.680641,2007,2016,9,6,6
45.425479,-75.675234,2007,2015,8,5,5
45.425485,-75.602855,2007,2015,8,3,3
45.425487,-75.647912,2007,2016,9,6,6
45.425494,-75.677182,2007,2015,8,5,5
45.425498,-75.666236,2007,2015,8,5,5
45.425504,-75.666149,2007,2015,8,4,4
45.425505,-75.647673,2007,2016,9,6,6
45.425511,-75.672915,2007,2016,9,5,5
45.425514,-75.679278,2007,2016,9,6,6
45.425517,-75.602836,2007,2015,8,3,3
45.425517,-75.608136,2007,2015,8,3,3
45.425517,-75.665967,2007,2015,8,4,4
45.425520,-75.608138,2007,2015,8,3,3
45.425521,-75.665921,2007,2015,8,4,4
45.425524,-75.677889,2007,2015,8,5,5
45.425526,-75.665847,2007,2015,8,4,4
45.425527,-75.649771,2007,2015,8,4,4
45.425528,-75.647374,2007,2016,9,6,6
